item_id,item_name,store_id,store_name,original_price,price,category,stock_0930,stock_1630,stock_2030,change_2_1,change_3_2,change_3_1
698b124fb6083324ab59f481,Ciabatta Lunga,5ccc4efc3b02ab30509a36b8,Unknown,3.5,0.5,Bakery,,1,,,,
698b125700c75e93fc9bb2da,Sourdough Baguette,5ccc4efc3b02ab30509a36b8,Unknown,3.75,0.5,Bakery Instore,,1,,,,
698b2c4cb6083324ab6000ed,Bangers Pork Sausages,634d76784d2e0bb4e2e6bf20,Unknown,8.0,4.0,Meat,,3,,,,
698b2d8a954c1a6398bf2c51,Beef Pepperettes 16 Pieces,5ccc4efc3b02ab30509a36b8,Unknown,11.0,5.5,Deli,,1,,,,
698b3f46e5de2b13bba6b68e,Green Onion,5fac3e09d7528a3c966b13cd,Unknown,1.99,0.5,Produce,,4,,,,
698b410089dc00ce48ea3a85,"Ready Veggie, Kale Blend",5ccc4efc3b02ab30509a36b8,Unknown,5.99,2.99,Fresh Cut Fruits & Vegetables,,2,,,,
698b443ee5de2b13bba89611,Fruit Box #1,5fa2e7544d6a672e1136bfbf,Unknown,5.0,5.0,Produce,,1,,,,
698b495a89dc00ce48edbd5a,Snap Peas,61548ce3e7112f0e5b073164,Unknown,6.99,3.49,Produce,,4,,,,
698b50e9b6083324ab7126fc,Caramel Chocolaty Pretzel Rods With Dark Drizzle,5ccc4fa913ed23170c14dadd,Unknown,7.0,1.5,Bakery,,2,,,,
698b55f0b6083324ab736413,Unicorn Chocolate and Vanilla Cupcakes,620d1d6410da110df3ef147b,Unknown,4.5,2.25,Bakery,,7,,,,
698b55ff89dc00ce48f27b49,T&S Shortbread Cookies Pk 12,620d1d6410da110df3ef147b,Unknown,6.0,3.0,Bakery,,1,,,,
698b561ae5de2b13bbaf088e,Double Chocolate Coffee Cake,620d1d6410da110df3ef147b,Unknown,6.0,3.0,Bakery,,1,,,,
698b5629fb240c943790c1a3,Cinnamon Swirl Iced Loaf Cake,620d1d6410da110df3ef147b,Unknown,5.0,2.5,Bakery,,1,,,,
698b5635e5de2b13bbaf1168,Butter Croissant,620d1d6410da110df3ef147b,Unknown,5.5,2.75,Bakery,,1,,,,
698b5d16e5de2b13bbb1911d,Beet + Carrot + Apple Cold Pressed Juice with Probiotics for Gut Health,61548ce3e7112f0e5b073164,Unknown,5.0,2.5,Produce,,4,,,,
698b5ef0e5de2b13bbb24f2e,Mixed Produce Box #763,5ccc4fa913ed23170c14dadd,Unknown,3.0,3.0,Produce,,1,,,,
698b5f02988f28c4ca93b4e2,Mixed Produce Box #765,5ccc4fa913ed23170c14dadd,Unknown,3.0,3.0,Produce,,1,,,,
698b6103fb240c943794fd1a,White Bread White Texas,5ccc4fa913ed23170c14db03,Unknown,3.0,0.94,Bakery,,5,,,,
698b610589dc00ce48f65aee,liberte  goat milk,620d1d6410da110df3ef147b,Unknown,4.0,2.0,Natural Foods,,4,,,,
698b612f988f28c4ca94885d,"Vegan Yogurt, Plain Coconut",620d1d6410da110df3ef147b,Unknown,4.0,2.0,Centre of Store,,1,,,,
698b6138e5de2b13bbb317bf,Stone Milled Bread,5ccc4fa913ed23170c14db03,Unknown,4.0,0.94,Bakery,,4,,,,
698b6172988f28c4ca94a2eb,Glazed Donuts,5ccc4fa913ed23170c14db03,Unknown,7.0,0.94,Bakery,,3,,,,
698b61a2988f28c4ca94b4c2,Vanilla Mini Cupcakes,5ccc4fa913ed23170c14db03,Unknown,5.0,0.94,Bakery,,13,,,,
698b61f7b6083324ab789c5a,"Goat Milk, 2% M.F",620d1d6410da110df3ef147b,Unknown,4.0,2.0,Centre of Store,,7,,,,
698b63b8e5de2b13bbb40538,"Submarine Roll, 8""",5fac3e09d7528a3c966b13cd,Unknown,2.88,0.5,Bakery,,17,,,,
698b667e89dc00ce48f857ff,Mixed Produce Box #901,5ccc4fa913ed23170c14db03,Unknown,6.0,6.0,Produce,,1,,,,
698b6694b6083324ab7abdd9,Mixed Produce Box #900,5ccc4fa913ed23170c14db03,Unknown,6.0,6.0,Produce,,1,,,,
698b66b8b6083324ab7acbe9,Mixed Produce Box #911,5ccc4fa913ed23170c14db03,Unknown,7.5,7.5,Produce,,1,,,,
698b66f2988f28c4ca96ef66,Veggie Box #1,616596d5f896c30ee4da1d57,Unknown,4.0,4.0,Produce,,1,,,,
698b6772fb240c943797a196,Mixed Produce Box #905,5ccc4fa913ed23170c14db03,Unknown,6.5,6.5,Produce,,1,,,,
698b67a2e5de2b13bbb58a25,Veggie Box #2,616596d5f896c30ee4da1d57,Unknown,4.0,4.0,Produce,,1,,,,
698b6813988f28c4ca9776fa,Veggie Box #3,616596d5f896c30ee4da1d57,Unknown,5.0,5.0,Produce,,1,,,,
698b7272c4a187cb6c06e738,bubly drops Lime,5ccc4fa913ed23170c14db03,Unknown,7.0,2.94,Home & Entertainment,,4,,,,
698b789cff05ab02e94670d3,Veggie Box #4,616596d5f896c30ee4da1d57,Unknown,4.0,4.0,Produce,,1,,,,
698b7934ff05ab02e946b086,"Pork Souvlaki, Value Pack",5fa2e792eb077d102ffccccd,Unknown,14.0,7.0,Kebabs & Souvlaki,,4,,,,
698b79503b056c06dedc5c92,Free From Boneless Rib Steak,5fa2e792eb077d102ffccccd,Unknown,19.7,9.85,Beef,,1,,,,
698b7965c4a187cb6c09ebbc,Free From Striploin Steak,5fa2e792eb077d102ffccccd,Unknown,11.0,5.5,Beef,,1,,,,
698b7985ff05ab02e946cedf,Free From Boneless Rib Steak,5fa2e792eb077d102ffccccd,Unknown,21.09,10.54,Beef,,1,,,,
698b799dff05ab02e946d6d1,Free From Flank Steak,5fa2e792eb077d102ffccccd,Unknown,16.45,8.22,Beef,,1,,,,
698b79a43b056c06dedc7c87,Fruit Box #5,616596d5f896c30ee4da1d57,Unknown,5.0,5.0,Produce,,1,,,,
698b79b6c4a187cb6c0a16fd,Free From Flank Steak,5fa2e792eb077d102ffccccd,Unknown,15.53,7.76,Beef,,1,,,,
698b79ca9476de55746d257f,"Top Blade, Boneless Beef Roast",5fa2e792eb077d102ffccccd,Unknown,25.89,12.94,Beef,,1,,,,
698b79e09476de55746d2db1,"Top Blade, Boneless Beef Roast",5fa2e792eb077d102ffccccd,Unknown,27.75,13.87,Beef,,1,,,,
698b79f9e9be5bffd2e63cad,Tip Roast Sirloin,5fa2e792eb077d102ffccccd,Unknown,24.95,12.47,Beef,,1,,,,
698b79fce9be5bffd2e63e70,Fruit Box #6,616596d5f896c30ee4da1d57,Unknown,5.0,5.0,Produce,,1,,,,
698b7a0f9476de55746d3eda,"Top Blade, Boneless Beef Roast",5fa2e792eb077d102ffccccd,Unknown,24.09,12.04,Beef,,1,,,,
698b7a28e9be5bffd2e651b1,"Top Blade, Boneless Beef Roast",5fa2e792eb077d102ffccccd,Unknown,25.69,12.84,Beef,,1,,,,
698b7a51ff05ab02e947154b,"Top Blade, Boneless Beef Roast",5fa2e792eb077d102ffccccd,Unknown,26.32,13.16,Beef,,1,,,,
698b7a749476de55746d5914,Australia Beef Flank Steak,5fa2e792eb077d102ffccccd,Unknown,12.0,6.0,Meat,,5,,,,
698b7a7fff05ab02e94720af,Free From Striploin Steak,5fa2e792eb077d102ffccccd,Unknown,12.43,6.21,Beef,,1,,,,
698b7aa1e9be5bffd2e67b6d,Fresh Lamb- Loin Chops,5fa2e792eb077d102ffccccd,Unknown,17.62,8.81,Meat,,1,,,,
698b7aa4ff05ab02e9472dd5,Fruit Box #7,616596d5f896c30ee4da1d57,Unknown,5.0,5.0,Produce,,1,,,,
